timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-04-28T05:10:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:11:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:15:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:17:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:18:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:19:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:21:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:22:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:23:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:24:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:25:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:26:00+00:00,71.84,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:27:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:28:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:29:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:30:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:31:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:32:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:33:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:35:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:36:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:38:00+00:00,72.0,29.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:39:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:41:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:42:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:43:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:44:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:45:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:46:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:47:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:49:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:50:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
2026-04-28T05:51:00+00:00,72.0,30.0,3_sets|crossed_10|crossed_20|crossed_25|crossed_30|crossed_40|crossed_50|crossed_60|crossed_70|crossed_75|crossed_80|crossed_90|drawdown_recovery|early_cross_50|ending_bucket_90_99|ending_price_0099|extreme_range|favorite|first_set_loser|highly_oscillating_shape|huge_range|large_single_move|many_reversals|medium_volatility|multi_crossed_20|multi_crossed_25|multi_crossed_30|multi_crossed_40|multi_crossed_50|multi_crossed_60|multi_crossed_70|multi_crossed_75|near_dead_winner|opponent_stefanos_tsitsipas|player_casper_ruud|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_tiebreaker|set_3_tiebreaker|starting_bucket_70_79|starting_price_0072|third_set_winner|three_set_match|tiebreaker|uptrend_finish|v_shape_recovery|winner,1.2773,29.9,63,94.46,6,6,3,0.0
